governance_level,municipality_name,state_name,state_short,region,division,reform_mechanism,reform_phase,reform_type,legislative_number_policy_name,time_status,time_R,year,primary_source,secondary_source,description,latitude,longitude,type_plex,type_adu,type_tod,type_other,phase_approved,phase_denied_rejected,phase_early_process,phase_late_process,phase_ongoing,mechanism_ordinance,mechanism_intensive_effort,mechanism_ballot,mechanism_plan_update,washington_binary
Municipality,Richfield,Minnesota,MN,Midwest,West North Central,Municipal Ordinance,Approved,"Plex Reform, Other Reform",Ordinance Amendment Related to Low Density Residential District...,Adopted on 1/23/2023,2023-01-23,2023,https://www.startribune.com/richfield-zoning-duplex-rezone/600246510/,https://cms9files.revize.com/richfieldmn/01-23-2023%20Agenda.pdf,"The City of Richfield adopted an ordinance which amended its zoning code. This ordinance makes two central changes. The first is that it allows duplexes on land parcels prior devoted exclusively to single-family dwellings; it made this change by eliminating the Two Family Residential (MR-1) district and amending the Single Family Residential (R) district to incorporate the duplex use into it. The second change is that it reduces the minimum lot size of low-density parcels, effectively allowing for more housing to be built on what would've been prior empty space adjacent or surrounding a single-family configuration. Concerning the latter reform subset, reforms in developmental standards are often not given as much attention as reforms in land-use, but they are quite important as well.",44.8766431,-93.2877877,1,0,0,1,1,0,0,0,0,1,0,0,0,0
Municipality,Rochester,Minnesota,MN,Midwest,West North Central,Intensive Zoning Code Effort,Approved,"Plex Reform, Other Reform",Rochester Unified Development Code,Adopted on 9/07/2022,2022-09-07,2022,https://www.startribune.com/rochester-looks-to-spur-housing-with-new-zoning-programs/600208379/,https://www.rochestermn.gov/Home/Components/Topic/Topic/11811/,"The City of Rochester adopted a new development code which made important changes, following more than 20-years of the city not having updated their zoning code. This reform made three central changes. The first is that it reduced the minimum lot size of many residential districts throughout the city. The second is that it allowed for mixed-use housing in prior commercial areas. The third is that it made setbacks and floor-area-ratio (FAR) regulations more amenable to missing middle housing development.",44.0234387,-92.4630182,1,0,0,1,1,0,0,0,0,0,1,0,0,0
Municipality,Kansas City,Missouri,MO,Midwest,West North Central,Municipal Ordinance,Approved,ADU Reform,Ordinance No. 220698,Passed on 9/15/2022,2022-09-15,2022,https://www.kcmo.gov/Home/Components/News/News/1946/625,https://kansascity.legistar.com/LegislationDetail.aspx?ID=5756539&GUID=C28ADDCB-F408-40EF-99FD-AF8825D8231A&G=D2E89A09-8736-4EFB-B4AE-572E0903BD5A&Options=&Search=,"The City Council of Kansas city approved an ADU ordinance. This ordinance made three central changes. The first is that is permitted attached and detached ADUs on all lots with a detached primary dwelling, which are essentially all single-family zoned districts. The second is that it instituted an owner occupancy requirement. The third is that it specified that additional parking isn't required for ADUs.",39.100105,-94.5781416,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Municipality,Missoula,Montana,MT,West,Mountain,Municipal Ordinance,Approved,ADU Reform,Ordinance No. 3669,Approved on 10/19/2020,2020-10-19,2020,https://missoulacurrent.com/regulations-adu-rules/,https://library.municode.com/mt/missoula/ordinances/municipal_code?nodeId=1052210,"The City Council of Missoula approved an ADU ordinance, which mainly reduced regulations to their zoning code, which had already permitted ADUs in single-family zoned areas. This ordinance made three central changes. The first is that it removed the minimum parking requirement for the establishment of an ADU. The second is that it removed the owner-occupancy requirement for either constructing or renting out an ADU. The third is that it increased the maximum allowable height of ADUs.",46.8701049,-113.995267,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Municipality,Jersey City,New Jersey,NJ,Northeast,Middle Atlantic,Municipal Ordinance,Approved,Other Reform,Affordable Housing Overlay (Ord. 22-084),Passed on 10/13/2022,2022-10-13,2022,https://hudsonreporter.com/2022/10/15/jersey-city-council-greenlights-new-affordable-housing-overlay/,https://library.municode.com/nj/jersey_city/ordinances/code_of_ordinances?nodeId=1178638,"The City Council of Jersey City passed an ordinance which instituted an Affordable Housing Overlay (AFO) zone throughout the city. This zone carried with it a few general changes. The first is that it allowed multi-unit development in previously solely single-family zoned area. The second is that it instituted an two-tiered inclusionary zoning mandate, which alotts 10-15% affordability with added density bonuses and regulatory reductions for developers, dependent on neighborhood socio-economics. The third is that it required LIHTC development, or rental housing built using the low-income housing tax credit, to build with a 20% affordability standard. It is unclear the extent to which this overlay covers a considerable scope of the jurisdiction.",40.7215682,-74.047455,0,0,0,1,1,0,0,0,0,1,0,0,0,0
Municipality,Maplewood,New Jersey,NJ,Northeast,Middle Atlantic,Municipal Ordinance,Approved,ADU Reform,Ordinance No. 3008-20,Adopted on 10/20/2020,2020-10-20,2020,https://www.nytimes.com/2021/12/10/realestate/the-adu-experiment.html,https://ecode360.com/36944016,The Township Committee of Maplewood adopted an ADU ordinance which made three central changes. The first is that it permitted ADUs throughout low-density residential zoned areas in the township. The second is that it specified that owner-occupancy is required to establish an ADU. The third is that it established that there is a maximum limit of one ADU per lot.,40.7312123,-74.2734808,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Municipality,Princeton,New Jersey,NJ,Northeast,Middle Atlantic,Municipal Ordinance,Approved,ADU Reform,Ordinance No. 2020-16,Adopted on 6/29/2020,2020-06-29,2020,https://centraljersey.com/2020/06/25/accessory-dwelling-unit-ordinance-princeton/,https://www.princetonnj.gov/Archive/ViewFile/Item/1583,"The Princeton City Council adopted an ADU ordinance which made three central changes. The first is that it permitted ADUs throughout single-family zoned areas in the town. The second is that it specified that owner-occupancy is not required to establish an ADU. The third is that it allowed older and informal dwellings to be siloed into the ordinance, without necessarily needing to meet all of its regulatory standards.",40.3492744,-74.6592958,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Municipality,Buffalo,New York,NY,Northeast,Middle Atlantic,Intensive Zoning Code Effort,Approved,Other Reform,Buffalo Green Code,Effective on 4/03/2017,2017-04-03,2017,https://bufgreencode.com/,https://www.cnu.org/publicsquare/2019/06/18/buffalo-and-lafayette-lead-way-form-based-codes,"The City Council of Buffalo engaged in a long zoning code rewriting process, which culminated in its Buffalo Green Code; the new code itself is a form-based alternative to strict land-use type restrictions. The code made two large changes. The first is that it allowed for a more varied build environment. The second is that the city removed parking minimums from the code update. While form-based reforms still implicitly depend on exclusionary frameworks of ""community character"" in order to function, and may therefore be subject to certain limitations, they are generally seen as changes that allow for more flexibility in land use and development, especially when compared with restrictive code-based or Euclidean zoning.",42.8867166,-78.8783922,0,0,0,1,1,0,0,0,0,0,1,0,0,0
Municipality,Canandaigua,New York,NY,Northeast,Middle Atlantic,Municipal Ordinance,Approved,Other Reform,An act to remove minimum off-street parking requirements.,Adopted on 6/05/2020,2020-06-05,2020,https://rcbizjournal.com/2022/11/19/off-street-parking-mandates-hinder-housing-affordability-deter-developers/,http://www.townofcanandaigua.org/Documents/files/Off-Street%20Parking%202020-06-05%20Memo.pdf,"The City Council of Canandaigua adopted an ordinance that removed mandatory parking minimums from the zoning code. The ordinance made two changes. First, it removed parking minimums from all uses across the city. Second, it now requires developments which meet certain size requirements to fulfill a parking demand analysis to calculate whether or how much parking is needed for a given development.",42.8858579,-77.2799761,0,0,0,1,1,0,0,0,0,1,0,0,0,0
Municipality,Hudson,New York,NY,Northeast,Middle Atlantic,Municipal Ordinance,Approved,Other Reform,Local Law No. 2-2019,Adopted on 6/18/2019,2019-06-18,2019,https://parkingreform.org/mandates-map/city_detail/Hudson_NY.html,https://cms3.revize.com/revize/hudsonny/Common%20Council/Local%20Laws/2019/Local%20Law%20no.%202%20of%202019-%20Off-Street%20Parking%20Zoning%20Code%20Amendment.pdf,"The Common Council of Hudson adopted an ordinance that removed parking minimums from its zoning code. The current code now establishes no minimum number of parking spots needed for new developments, but now leaves it up to the developer to determine parking demand and allocation, across all land-use types in the entirety of the city.",42.2528649,-73.790959,0,0,0,1,1,0,0,0,0,1,0,0,0,0
Municipality,Albemarle,North Carolina,NC,South,South Atlantic,Municipal Ordinance,Approved,Other Reform,Ordinance No. 21-02,Adopted on 1/19/2021,2021-01-19,2021,https://parkingreform.org/mandates-map/city_detail/Albemarle_NC.html,https://www.albemarlenc.gov/home/showpublisheddocument/4007/637511063460330000,"The City Council of Albemarle adopted an ordinance that removed mandatory parking minimums from the zoning code. These changes to the parking standards run across nearly all commercial, industrial and residential uses, with a few exceptions. The city still requires 1-parking spot for ADU development.",35.3501426,-80.2000578,0,0,0,1,1,0,0,0,0,1,0,0,0,0
Municipality,Charlotte,North Carolina,NC,South,South Atlantic,General Plan Update,Approved,"ADU Reform, Plex Reform",Charlotte Future 2040 Comprehensive Plan,Adopted on 6/21/2021,2021-06-21,2021,https://www.cltfuture2040plan.com/content/goal-2-neighborhood-diversity-and-inclusion,https://charlotte.axios.com/303716/a-reality-check-on-charlottes-single-family-zoning-changes/,"The City of Charlotte has adopted their Charlotte Future 2040 Comprehensive Plan, which proposed changes to the city's zoning code. The general plan made two major proposals. The first is related to plex development, and proposed allowing duplex to fourplex development on all residential zoned districts across the city. A caveat is that fourplexes would only be permitted in dense areas, and under some affordability conditions. The second proposal was to make ADUs easier to construct around the city's residentially zoned districts.",35.2272086,-80.8430827,1,1,0,0,1,0,0,0,0,0,0,0,1,0
Municipality,Charlotte,North Carolina,NC,South,South Atlantic,Intensive Zoning Code Effort,Approved,"ADU Reform, Plex Reform",Unified Development Ordinance,Adopted on 8/22/2022,2022-08-22,2022,https://charlotteudo.org/,https://www.carolinajournal.com/charlottes-new-development-plan-sparks-battle-over-single-family-zoning/,"The City of Charlotte adopted their Unified Development Ordinance (UDO), which is a consolidation of the Charlotte Future 2040 Comprehensive Plan, as it relates to zoning and development. This ordinance is large and fulfills many of the general plan's proposals, but it made two central changes. The first is that it allowed for duplex, triplex, and (under certain density conditions) fourplex development, on single-family land throughout the city. The second is that is made ADUs easier to construct in residentially zoned districts. An important specification is that though the UDO was adopted in late 2022, it will go into effect on June 1, 2023.",35.2272086,-80.8430827,1,1,0,0,1,0,0,0,0,0,1,0,0,0
Municipality,Durham,North Carolina,NC,South,South Atlantic,Intensive Zoning Code Effort,Approved,"ADU Reform, Plex Reform, Other Reform",Expanding Housing Choices (EHC),Effective on 10/01/2019,2019-10-01,2019,"https://www.huduser.gov/portal/rbc/indepth/interior-072621.html#:~:text=EHC%20promotes%20densification%20and%20infill,and%20urban%20residential%20zoning%20districts.",https://www.kronbergua.com/post/durham-leads-the-way-for-housing-choice-and-zoning-reform,"The City and County of Durham led a years long effort, which included public input, to amend their Unified Development Ordinance. The outcome was the Expanding Housing Choices (EHC) program, which legalized duplexes, and ADUs on all residential zoning districts (as well as allowed for townhomes and low density multifamily housing). The effort also removed regulatory barriers for ADUs, reduced the minimum lot size to 2,000sqft, and allowed for lot splits. A note is that with the lot split amendment, it's possible to have an ADU and duplex construction on one lot, and an ADU and single family housing construction for the other lot, respectively.",35.996653,-78.9018053,1,1,0,1,1,0,0,0,0,0,1,0,0,0
Municipality,Gastonia,North Carolina,NC,South,South Atlantic,Municipal Ordinance,Approved,Other Reform,Ord. No. 21-737,Adopted on 5/18/2021,2021-05-18,2021,https://parkingreform.org/mandates-map/city_detail/Gastonia_NC.html,https://library.municode.com/nc/gastonia/codes/unified_development_ordinance?nodeId=CH10OREPALO_S10.11USDEREVEBIPASTTA,"The City Council of Gastonia adopted an ordinance that removed mandatory parking minimums from the zoning code, and replaced them instead with parking maximums. These changes to the parking standards in the zoning code run across all commercial, industrial and residential uses, with the exception of bicycle parking.",35.2622654,-81.1838186,0,0,0,1,1,0,0,0,0,1,0,0,0,0
Municipality,Raleigh,North Carolina,NC,South,South Atlantic,Municipal Ordinance,Approved,ADU Reform,Ordinance No. TC-16-19,Adopted on 7/07/2020,2020-07-07,2020,https://raleighnc.gov/planning/zoning-reform-creating-opportunities-more-housing-types,https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/TC-16-19-ORD.pdf,"The City and County of Raleigh led a string of zoning reforms in recent years, which have targeted missing middle housing; this is one of those ordinances. In this particular ordinance, which has been titled ""Accessory Dwelling Units,"" the city made ADUs easier to construct through two changes. The first was removing a prior existing ADU overlay district (ADUOD), and the second was allowing ADUs on lots with existent attached or detached houses.",35.7803977,-78.6390989,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Municipality,Raleigh,North Carolina,NC,South,South Atlantic,Municipal Ordinance,Approved,Plex Reform,Ordinance No. TC-5-20,Adopted on 6/06/2021,2021-06-06,2021,https://raleighnc.gov/planning/zoning-reform-creating-opportunities-more-housing-types,https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/TC-05-20-ORD.pdf,"The City and County of Raleigh led a string of zoning reforms in recent years, which have targeted missing middle housing; this is one of those ordinances. This particular ordinance, which has been titled ""Missing Middle Housing,"" made duplexes, townhouses and small apartment buildings easier to construct across the city and county. This intention was principally carried out in the ordinance through the expansion of the possible zoning districts wherein building missing middle housing types are permitted.",35.7803977,-78.6390989,1,0,0,0,1,0,0,0,0,1,0,0,0,0
Municipality,Raleigh,North Carolina,NC,South,South Atlantic,Municipal Ordinance,Approved,"Plex Reform, TOD Reform, Other Reform",Ordinance No. TC-20-21,Adopted on 5/10/2022,2022-05-10,2022,https://raleighnc.gov/planning/zoning-reform-creating-opportunities-more-housing-types,https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/TC-20-21-ORD.pdf,"The City and County of Raleigh led a string of zoning reforms in recent years, which have targeted missing middle housing; this is one of those ordinances. This particular ordinance, which has been titled ""Missing Middle Housing 2.0,"" makes duplexes, townhouses and small apartment buildings easier to construct across the city and county. It follows up on the foundation of the former ""Missing Middle Housing"" ordinance in three main ways. The first is that it further expanded the possible zoning districts wherein building missing middle housing are permitted, the second is that it reduced the minimum lot size on residential districts, and the third is that it encouraged Transit Oriented Development (TOD) by slightly changing building standards in places defined as Frequent Transit Areas.",35.7803977,-78.6390989,1,0,1,1,1,0,0,0,0,1,0,0,0,0
Municipality,Raleigh,North Carolina,NC,South,South Atlantic,Municipal Ordinance,Approved,Other Reform,Ordinance No. TC-11-21,Adopted on 3/15/2022,2022-03-15,2022,"https://parkingreform.org/2022/03/18/raleigh-joins-ranks-of-cities-with-no-costly-parking-mandates/#:~:text=Raleigh%2C%20North%20Carolina%20became%20the,for%20most%20land%2Duses%20citywide.",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/TC-11-21-ORD.pdf,"The City of Raleigh adopted an ordinance that removed parking minimums from the zoning code and replaced them with parking maximums in certain contexts. An important note is that developers are conditionally allowed to exceed the maximums. The jurisdiction joins a growing list of others who have removed parking minimums from a green-climate, walkability, and housing perspective.",35.7803977,-78.6390989,0,0,0,1,1,0,0,0,0,1,0,0,0,0
Municipality,Cincinnati,Ohio,OH,Midwest,East North Central,Municipal Ordinance,Approved,ADU Reform,Ordinance No. 266-203,Adopted on 6/26/2023,2023-06-26,2023,https://www.wvxu.org/politics/2023-03-16/cincinnati-council-accessory-dwelling-units-single-family-neighborhoods,https://cincinnatioh.legistar.com/LegislationDetail.aspx?ID=6266216&GUID=B2C0F418-DF1E-424B-8C14-9FB6967143C8,"The City of Cincinnati adopted an ADU Reform. This reform made four central changes. First, it made both attached and detached accessory dwelling units (ADUs) permitted by-right throughout single-family zoned lots in the city. Second, it specified that owner-occupancy is a requirement for the building and renting out of an ADU. Third, it specified that no additional on-site parking is required for an ADU to be established, commensurate with its conversion or construction. And lastly, it specified that the owner of the primary residence can rent the unit out as a short-term rental.",39.1014537,-84.5124602,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Municipality,Cincinnati,Ohio,OH,Midwest,East North Central,Intensive Zoning Code Effort,Early Process,"Plex Reform, TOD Reform, Other Reform",Connected Communities,Ongoing as of 7/06/2023,2023-07-06,2023,https://www.fox19.com/2022/12/08/cincinnati-seeks-public-input-zoning-policies-improve-diversity-increase-affordable-housing/,"https://www.cincinnati-oh.gov/planning/connected-communities/#:~:text=What%20is%20%22Connected%20Communities%3F%22,and%20connected%20community%20for%20all.","The City of Cincinnati is considering a combined Plex, TOD and Other reform to their zoning code. This ordinance is projected to make three central changes. The first is that it will legalize duplexes and triplexes within a radius of the city's 24-hours transit corridors. The second is that it will increase allowable residential density through various levers in the zoning code's developmental standards (eg. FAR, setbacks, height, minimum lot size, etc.), with the intended result of boosting housing production in the city. The third is that it will incentivize affordable housing development by easing restrictions on setback, minimum lot size, height, floor-area-ratio, and density – which may be constitutive of an inclusionary zoning policy. It is unclear whether the efforts intention on creating pedestrian and transit-focused communities will translate to a specific TOD policy, but this will ultimately be determined by the formation of the final codification of the effort.",39.1014537,-84.5124602,1,0,1,1,0,0,1,0,1,0,1,0,0,0
Municipality,Columbus,Ohio,OH,Midwest,East North Central,Intensive Zoning Code Effort,Early Process,Other Reform,Columbus Zoning Code Update,Ongoing as of 7/06/2023,2023-07-06,2023,https://news.wosu.org/news/2022-04-04/columbus-zoning-code-reform-seeks-to-correct-wrongs-of-the-past-make-building-easier,https://www.columbus.gov/zoningupdate/,"The City of Columbus is in a intensive process of rewriting its zoning code. There are several commitments which the Zone In Advisory Committee have expressed which we can use as a guide for future changes which this process may institute. These commitments are as follows: First, there should be walkable, mixed-use, and transit accessible development. Second, there should be a 'hybrid' code that includes form-based regulations, as opposed to solely use-based regulations. Third, there should be a reduction in parking requirements, at least in certain corridors. Fourth, the code should be simplified, and reconfigured so that it's more understandable to the public. Fifth, the code should facilitate affordable housing development, in preparation for the city's current needs and projected growth. This process may conclude by or near the year 2026, so only with time will the specificities of this intensive zoning code rewriting effort come forward.",39.9622601,-83.0007065,0,0,0,1,0,0,1,0,1,0,1,0,0,0
Municipality,Ashland,Oregon,OR,West,Pacific,Municipal Ordinance,Approved,ADU Reform,Accessory Residential Unit Ordinance,Approved on 6/19/2021,2021-06-19,2021,https://www.mailtribune.com/government-and-politics/2018/06/21/ashland-eases-rules-for-adding-dwelling-units/,https://www.ashland.or.us/SIB/files/2018-06-19_CC_PH_Presentation_FINAL.pdf,"The Ashland City Council approved an ordinance that exempted ADUs from the planning application process, so long as they meet two conditions. The first condition is that a given ADU is within or attached to a single family primary dwelling unit. The second condition is that a given ADU is under 500sqft. In conclusion, this ordinance is not a more preferable unconditional ministerial process for ADU approval, but rather a simplification of the planning application process if a given ADU development satisfies certain conditions.",42.1972487,-122.7153995,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Municipality,Portland,Oregon,OR,West,Pacific,Intensive Zoning Code Effort,Approved,Plex Reform,Residential Infill Project 1 (RIP1),Adopted on 8/12/2020,2020-08-12,2020,https://www.portland.gov/bps/planning/rip/about-project,https://www.orcity.org/sites/default/files/fileattachments/planning/page/11250/portland_singlefamilyinfillconcepts.pdf,"The City Council of Portland adopted Part 1 of their Residential Infill Project, which might primarily be seen as a missing middle housing measure. This zoning code rewrite lasted a few years and the city collected around 15,000 comments from the community throughout its first part. This reform made three central changes. First, it allowed for more housing types in single-family zoned areas (including duplexes, triplexes and fourplexes), while also limiting their size. Second, it created a Housing Opportunity Overlay Zone which modified the base zone regulations and allowances for lots within range of certain centers, corridors and transit routes. Third, it included a ""deep affordability bonus"" which allowed for a 6-unit residence to be built on a certain lot, if half of the units were made affordable to households earning 60% of the area median income (AMI).",45.5202471,-122.674194,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Municipality,Portland,Oregon,OR,West,Pacific,Intensive Zoning Code Effort,Approved,"ADU Reform, Plex Reform",Residential Infill Project 2 (RIP2),Adopted on 6/01/2022,2022-06-01,2022,https://www.portland.gov/bps/planning/rip2/about-rip2,https://www.portland.gov/bps/planning/rip2/news/2022/6/2/city-council-adopts-residential-infill-project-part-2,"The City Council of Portland updated their Residential Infill Project, which had originally expanded missing middle housing options across most residential zones in the city, while also removing minimum parking requirements in many instances. Part 2 of the Residential Infill Project (RIP2) made at least three central changes. The first is that it allowed duplexes on all single-family zoned areas. The second is that it allowed up to fourplexes on an expanded segment of residentially zoned areas. The third is that it expanded attached houses and cottage clusters throughout an expanded segment of residentially zoned areas.",45.5202471,-122.674194,1,1,0,0,1,0,0,0,0,0,1,0,0,0
Municipality,Tigard,Oregon,OR,West,Pacific,Intensive Zoning Code Effort,Approved,ADU Reform,Code Amendments to the Tigard Development Code,Approved on 11/27/2018,2018-11-27,2018,https://www.tigard-or.gov/your-government/departments/community-development/housing/housing-options,"https://www.tigard-or.gov/your-government/departments/community-development/housing/accessory-dwelling-units-adus#:~:text=Tigard%20ADU%20Standards,detached%20ADU%20is%2025%20feet.","The Tigard City Council approved a series of amendments to the Tigard Development Code, which made constructing missing middle housing easier; particularly ADUs. This ordinance can be summarized with three points. First, it specified that no additional parking is required for establishing an ADU. Second, it allowed 2 ADUs to be constructed on one single family lot, as long as one ADU is detached. Third, it set the maximum size for an ADU at 800sqft or less.",45.4307473,-122.771933,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Municipality,East Lampeter Township,Pennsylvania,PA,Northeast,Middle Atlantic,Municipal Ordinance,Approved,ADU Reform,Ordinance 330,Approved on 8/21/2017,2017-08-21,2017,https://eastlampetertownship.org/wp-content/uploads/bsk-pdf-manager/2020/10/ELT-Ordinance-full-copy-Revised-9-2020.pdf,https://eastlampetertownship.org/faq/,"The East Lampeter Township updated their zoning ordinance to implement an ADU reform. This ordinance made three central changes. The first is that it allowed accessory dwelling units (ADUs) by right in every zoning district where residential housing is allowed. The second is that is specified that interior, attached and detached ADUs are all permitted throughout all residential areas. The third is that it specified that 1 off-street parking spot is required to establish an ADU. It is unclear whether owner-occupancy is required to build or rent an ADU. (One of the sources which we link is the entire zoning code, as the township didn't have an individual ordinance for these changes on file.)",40.042108,-76.21928,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Municipality,Philadelphia,Pennsylvania,PA,Northeast,Middle Atlantic,Municipal Ordinance,Approved,ADU Reform,Bill No. 190612,Approved on 11/06/2019,2019-11-06,2019,https://whyy.org/articles/philadelphia-moves-toward-legalizing-backyard-cottages-on-historic-properties/,http://files.amlegal.com/pdffiles/Philadelphia/190612.pdf,"The City Council of Philadelphia passed an ADU ordinance which made three central changes. The first allowed ADUs by-right in single-family zoned areas. The second specified that ADUs must be located interior to the principal building, or be made from an existent detached structure. The third is that it specified that the maximum size of the structure is not to exceed 800sqft. The major difference with this ordinance and the previous code, was that the previous code merely included a definition of ADUs, but not specifications concerning the approval process for them.",39.9527237,-75.1635262,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Municipality,Pittsburgh,Pennsylvania,PA,Northeast,Middle Atlantic,Intensive Zoning Code Effort,Early Process,ADU Reform,File No. 2022-0672,Ongoing as of 7/06/2023,2023-07-06,2023,https://triblive.com/local/pittsburgh-city-council-to-explore-ways-to-expand-affordable-housing-options/,https://apps.pittsburghpa.gov/redtail/images/2204_ADU_PC__Hearing_and_Action_Presentation.pdf,"The Pittsburgh City Council is in an ongoing zoning code rewriting effort. The city passed an earlier resolution which required their Department of City Planning, as well as another agency, to report back on the ADU pilot program and the state of ADUs in the city. The city will now decide whether or not to codify or extend the permissibility of ADU construction beyond the narrow scope of its earlier two year-long ADU pilot overlay zone. As of now, the code is not very conducive to ADUs, and the specifities of the city's updates to the code, if they do in fact decide to update it, are unclear. It is important to note that although the 'Policy Name' field marks the concluded resolution, and that there has in fact been no complete codification of zoning change, and what was approved was merely a study and report back.",40.4416941,-79.9900861,0,1,0,0,0,0,1,0,1,0,1,0,0,0
Municipality,Rapid City,South Dakota,SD,Midwest,West North Central,Municipal Ordinance,Approved,ADU Reform,Ordinance No. 6363,Passed on 12/02/2019,2019-12-02,2019,https://www.newscenter1.tv/city-of-rapid-city-community-and-housing-development/,https://codelibrary.amlegal.com/codes/rapidcity/latest/rapidcity_sd/0-0-0-96418,"The City of Rapid Falls passed an ADU ordinance which made three central changes. The first is that it allowed attached and detached ADU construction in single-family zoned area, as well as other zones, throughout the city. The second is that it implemented an owner occupancy requirement. The third is that it required parking for the associated ADU.",44.0806041,-103.2280239,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Municipality,Jackson,Tennessee,TN,South,East South Central,Municipal Ordinance,Approved,Other Reform,City Zoning Ordinance - Elimination minimum parking requirements,Adopted on 10/05/2021,2021-10-05,2021,"https://www.lincolninst.edu/publications/articles/2022-10-shifting-gears-eliminating-off-street-parking-requirements#:~:text=In%202021%2C%20cities%20from%20Minneapolis,requirements%20from%20their%20zoning%20codes.",https://www.jacksontn.gov/common/pages/DisplayFile.aspx?itemId=17993767,"The City of Jackson adopted an ordinance that removed parking minimums from the zoning code. The jurisdiction joins a growing list of others who have removed parking minimums from a green-climate, walkability, and housing perspective.",35.6144446,-88.8177418,0,0,0,1,1,0,0,0,0,1,0,0,0,0
Municipality,Nashville,Tennessee,TN,South,East South Central,Intensive Zoning Code Effort,Approved,Other Reform,Downtown Code,Adopted on 2/02/2010,2010-02-02,2010,https://www.nashville.gov/departments/planning/long-range-planning/community-plans/downtown,https://www.smartcitiesdive.com/ex/sustainablecitiescollective/zoning-reform-strengthens-nashvilles-impressive-sustainability-efforts/36550/,"The City of Nashville adopted their Downtown Code, which made three central changes. The first is that it implemented a form-based regulation, while removes use-based regulations, in order to expand mixed-use and diverse development types. The second is that it removed parking minimums. While these are two important changes, an important note is that these changes are limited to a very small geography within the entire jurisdiction, and therefore don't apply outside of the downtown area proscribed.",36.1622767,-86.7742984,0,0,0,1,1,0,0,0,0,0,1,0,0,0
Municipality,Austin,Texas,TX,South,West South Central,Municipal Ordinance,Approved,Other Reform,Affordability Unlocked Development Bonus Program,Approved on 5/09/2019,2019-05-09,2019,https://www.austintexas.gov/department/affordability-unlocked-development-bonus-program,https://www.austintexas.gov/edims/document.cfm?id=319975,"The City of Austin approved an ordinance which created an affordable housing density program. This program essentially allow developers to increase density (ie. height, floor-area ratio) and reduce prior administrative restrictions (ie. setbacks, minimum site area, parking and compatibility, etc.), in exchange for them guaranteeing that a certain amount of units be affordable for residents at different income levels. One affordability option is that 50% of the units are affordable to those of 60% the median-family income of the Austin metro area.",30.2711286,-97.7436995,0,0,0,1,1,0,0,0,0,1,0,0,0,0
Municipality,Austin,Texas,TX,South,West South Central,Municipal Ordinance,Early Process,Other Reform,Resolution No.,Approved on 5/04/2023,2023-05-04,2023,https://www.smartcitiesdive.com/news/austin-texas-parking-minimums/650135/,https://services.austintexas.gov/edims/document.cfm?id=407300,"The City Council of Austin is in the process of considering an ordinance to remove minimum parking requirements from the zoning code. An important note is that the city has merely passed a resolution stating that the council is to have a prospective ordinance before it and before the turn of the year. Though this is the case, this is not the same as the adoption of an ordinance which actually removes parking minimums itself. Additionally, our specification that the resolution was approved at a certain date should not be taken as evidence that the parking minimum removal itself has been instated. It might be expected, given the majority support for the ordinance process in council, that it may pass under its next consideration; but more definite news on this will be confirmed in late 2023 or sometime in 2024.",30.2711286,-97.7436995,0,0,0,1,0,0,1,0,1,1,0,0,0,0
Municipality,Bastrop,Texas,TX,South,West South Central,Intensive Zoning Code Effort,Approved,Other Reform,Bastrop Building Block (B3) Code,Adopted on 11/01/2019,2019-11-01,2019,https://www.cnu.org/publicsquare/2019/11/15/texas-city-adopts-street-grid-and-code,https://www.cityofbastrop.org/upload/page/0107/docs/B3%20Code%20-%20June%202023.pdf,"The City of Bastrop adopted an code amendment that removed parking minimums from the zoning code. It is unclear the exact date of adoption of the zoning amendment, but as an extension of the information provided in the referenced document, we have labeled the date as the first of November 2019. The jurisdiction joins a growing list of others who have removed parking minimums from a green-climate, walkability, and housing perspective. For more information, see SEC. 6.3.006 PARKING of the B3 Code.",30.1104947,-97.3152701,0,0,0,1,1,0,0,0,0,0,1,0,0,0
